TITLE,
2084.8979,4279
2085.5095,4283
2086.1208,4269
2086.7324,4319
2087.3435,4235
2087.9548,4254
2088.5659,4311
2089.1768,4265
2089.7876,4296
2090.3982,4320
2091.0088,4299
2091.6194,4324
2092.2297,4305
2092.8401,4288
2093.4502,4293
2094.0603,4333
2094.6702,4344
2095.2800,4331
2095.8896,4303
2096.4993,4316
2097.1089,4312
2097.7183,4312
2098.3274,4321
2098.9365,4324
2099.5457,4326
2100.1545,4333
2100.7634,4292
2101.3721,4356
2101.9807,4321
2102.5894,4336
2103.1975,4352
2103.8059,4357
2104.4141,4373
2105.0222,4337
2105.6301,4334
2106.2378,4343
2106.8457,4324
2107.4531,4355
2108.0608,4356
2108.6680,4372
2109.2754,4365
2109.8826,4385
2110.4895,4354
2111.0964,4365
2111.7034,4361
2112.3101,4335
2112.9167,4310
2113.5232,4392
2114.1296,4339
2114.7358,4370
2115.3420,4365
2115.9480,4326
2116.5540,4365
2117.1599,4344
2117.7656,4373
2118.3711,4376
2118.9768,4367
2119.5820,4361
2120.1875,4364
2120.7925,4362
2121.3977,4380
2122.0027,4373
2122.6074,4364
2123.2122,4392
2123.8169,4385
2124.4214,4367
2125.0256,4377
2125.6299,4342
2126.2341,4390
2126.8384,4395
2127.4421,4375
2128.0461,4403
2128.6499,4346
2129.2534,4347
2129.8569,4402
2130.4604,4406
2131.0637,4341
2131.6670,4378
2132.2700,4349
2132.8730,4400
2133.4758,4346
2134.0786,4371
2134.6812,4393
2135.2837,4349
2135.8862,4382
2136.4121,4347.28
2137.0735,4390.28
2137.7349,4342.28
2138.3960,4401.28
2139.0569,4406.28
2139.7178,4378.28
2140.3784,4368.28
2141.0391,4365.28
2141.6997,4375.28
2142.3601,4412.28
2143.0203,4381.28
2143.6804,4377.28
2144.3403,4402.28
2145.0002,4414.28
2145.6602,4399.28
2146.3198,4408.28
2146.9792,4406.28
2147.6387,4425.28
2148.2979,4381.28
2148.9570,4389.28
2149.6162,4411.28
2150.2751,4404.28
2150.9338,4409.28
2151.5925,4396.28
2152.2512,4423.28
2152.9097,4389.28
2153.5679,4402.28
2154.2261,4414.28
2154.8840,4440.28
2155.5420,4397.28
2156.2000,4380.28
2156.8577,4405.28
2157.5151,4421.28
2158.1726,4421.28
2158.8301,4400.28
2159.4873,4397.28
2160.1443,4419.28
2160.8013,4379.28
2161.4580,4394.28
2162.1147,4378.28
2162.7715,4433.28
2163.4280,4384.28
2164.0842,4393.28
2164.7405,4397.28
2165.3967,4424.28
2166.0527,4417.28
2166.7085,4444.28
2167.3643,4396.28
2168.0200,4367.28
2168.6755,4395.28
2169.3308,4388.28
2169.9861,4376.28
2170.6414,4396.28
2171.2964,4423.28
2171.9512,4384.28
2172.6060,4392.28
2173.2607,4461.28
2173.9153,4375.28
2174.5698,4353.28
2175.2241,4417.28
2175.8782,4390.28
2176.5322,4400.28
2177.1863,4414.28
2177.8401,4410.28
2178.4939,4411.28
2179.1475,4371.28
2179.8008,4398.28
2180.4541,4378.28
2181.1074,4455.28
2181.7605,4397.28
2182.4136,4434.28
2183.0664,4407.28
2183.7190,4431.28
2184.3716,4411.28
2185.0242,4397.28
2185.6765,4353.28
2186.3289,4372.28
2186.9810,4414.28
2187.6331,4415.28
2188.2849,4384.28
2188.9368,4382.28
2189.5884,4387.28
2190.2397,4416.28
2190.8914,4404.28
2191.5425,4430.28
2192.1938,4464.28
2192.8447,4424.28
2193.4956,4387.28
2194.1465,4416.28
2194.7971,4435.28
2195.4478,4415.28
2196.0981,4372.28
2196.7485,4413.28
2197.3987,4423.28
2198.0488,4402.28
2198.6990,4421.28
2199.3486,4411.28
2199.9985,4370.28
2200.6479,4406.28
2201.2976,4386.28
2201.9470,4427.28
2202.5962,4376.28
2203.2454,4421.28
2203.8943,4433.28
2204.5432,4391.28
2205.1919,4434.28
2205.8406,4401.28
2206.4893,4449.28
2207.1377,4394.28
2207.7859,4391.28
2208.4341,4374.28
2209.0820,4384.28
2209.7300,4460.28
2210.3779,4381.28
2211.0256,4403.28
2211.6731,4433.28
2212.3206,4415.28
2212.9680,4436.28
2213.6152,4435.28
2214.2622,4381.28
2214.9092,4430.28
2215.5562,4402.28
2216.2029,4379.28
2216.8494,4416.28
2217.4958,4429.28
2218.1423,4437.28
2218.7886,4403.28
2219.4348,4413.28
2220.0808,4382.28
2220.7266,4427.28
2221.3723,4369.28
2222.0181,4413.28
2222.6636,4457.28
2223.3091,4372.28
2223.9543,4357.28
2224.5996,4382.28
2225.2446,4392.28
2225.8896,4399.28
2226.5344,4421.28
2227.1792,4410.28
2227.8237,4363.28
2228.4683,4445.28
2229.1125,4450.28
2229.7568,4343.28
2230.4009,4407.28
2231.0449,4439.28
2231.6887,4402.28
2232.3325,4426.28
2232.9761,4343.28
2233.6196,4406.28
2234.2629,4437.28
2234.9063,4399.28
2235.5496,4389.28
2236.1926,4372.28
2236.8354,4422.28
2237.4783,4402.28
2238.1208,4387.28
2238.7634,4381.28
2239.4060,4424.28
2240.0483,4464.28
2240.6904,4374.28
2241.3325,4354.28
2241.9746,4415.28
2242.6165,4387.28
2243.2583,4425.28
2243.8999,4379.28
2244.5413,4387.28
2245.1826,4402.28
2245.8240,4386.28
2246.4651,4416.28
2247.1062,4368.28
2247.7471,4435.28
2248.3879,4389.28
2249.0286,4375.28
2249.6692,4379.28
2250.3096,4405.28
2250.9497,4391.28
2251.5901,4387.28
2252.2302,4377.28
2252.8701,4373.28
2253.5100,4434.28
2254.1497,4410.28
2254.7893,4370.28
2255.4287,4381.28
2256.0681,4406.28
2256.7073,4450.28
2257.3464,4377.28
2257.9856,4391.28
2258.6245,4398.28
2259.2632,4397.28
2259.9019,4367.28
2260.5405,4407.28
2261.1790,4376.28
2261.8171,4380.28
2262.4553,4365.28
2263.0935,4364.28
2263.7314,4350.28
2264.3691,4395.28
2265.0068,4368.28
2265.6445,4376.28
2266.2820,4360.28
2266.9194,4379.28
2267.5566,4357.28
2268.1938,4359.28
2268.8308,4385.28
2269.4678,4375.28
2270.1045,4327.28
2270.7412,4329.28
2271.3777,4384.28
2272.0142,4360.28
2272.6504,4402.28
2273.2866,4368.28
2273.9226,4362.28
2274.5586,4382.28
2275.1946,4363.28
2275.8301,4357.28
2276.4658,4334.28
2277.1013,4392.28
2277.7366,4318.28
2278.3718,4402.28
2279.0071,4349.28
2279.6421,4328.28
2280.2769,4390.28
2280.9116,4384.28
2281.5464,4392.28
2282.1809,4301.28
2282.8154,4345.28
2283.4497,4350.28
2284.0840,4382.28
2284.7180,4325.28
2285.3518,4326.28
2285.9858,4348.28
2286.6194,4341.28
2287.2532,4353.28
2287.8865,4356.28
2288.5200,4362.28
2289.1533,4330.28
2289.7864,4353.28
2290.4194,4372.28
2291.0522,4328.28
2291.6851,4346.28
2292.3179,4339.28
2292.9504,4336.28
2293.5828,4318.28
2294.2151,4354.28
2294.8474,4347.28
2295.4795,4346.28
2296.1113,4338.28
2296.7432,4331.28
2297.3750,4352.28
2298.0066,4360.28
2298.6382,4363.28
2299.2695,4292.28
2299.9006,4327.28
2300.5320,4383.28
2301.1628,4354.28
2301.7939,4349.28
2302.4246,4364.28
2303.0554,4348.28
2303.6860,4349.28
2304.3164,4336.28
2304.9468,4346.28
2305.5769,4355.28
2306.2070,4381.28
2306.8372,4349.28
2307.4670,4317.28
2308.0967,4309.28
2308.7263,4397.28
2309.3560,4350.28
2309.9854,4282.28
2310.6145,4338.28
2311.2437,4360.28
2311.8728,4337.28
2312.5017,4353.28
2313.1306,4358.28
2313.7593,4337.28
2314.3879,4346.28
2315.0164,4346.28
2315.6448,4344.28
2316.2729,4326.28
2316.9011,4376.28
2317.5291,4346.28
2318.1570,4380.28
2318.7847,4363.28
2319.4124,4345.28
2320.0400,4341.28
2320.6675,4346.28
2321.2947,4324.28
2321.9219,4365.28
2322.5491,4351.28
2323.1760,4331.28
2323.8030,4350.28
2324.4297,4330.28
2325.0562,4334.28
2325.6829,4349.28
2326.3091,4349.28
2326.9353,4332.28
2327.5615,4397.28
2328.1877,4315.28
2328.8135,4313.28
2329.4395,4335.28
2330.0652,4354.28
2330.6907,4330.28
2331.3162,4382.28
2331.9414,4334.28
2332.5667,4400.28
2333.1919,4360.28
2333.8169,4356.28
2334.4417,4352.28
2335.0664,4317.28
2335.6912,4352.28
2336.3157,4362.28
2336.9402,4367.28
2337.5645,4319.28
2338.1887,4408.28
2338.8127,4395.28
2339.4368,4347.28
2340.0605,4347.28
2340.6843,4336.28
2341.3079,4378.28
2341.9314,4392.28
2342.5547,4383.28
2343.1780,4380.28
2343.8013,4368.28
2344.4243,4369.28
2345.0471,4371.28
2345.6699,4346.28
2346.2927,4369.28
2346.9153,4396.28
2347.5378,4381.28
2348.1602,4341.28
2348.7822,4354.28
2349.4045,4385.28
2350.0264,4340.28
2350.6484,4375.28
2351.2703,4345.28
2351.8918,4396.28
2352.5134,4361.28
2353.1348,4356.28
2353.7561,4386.28
2354.3772,4366.28
2354.9983,4345.28
2355.6194,4370.28
2356.2402,4397.28
2356.8611,4377.28
2357.4817,4382.28
2358.1021,4403.28
2358.7224,4393.28
2359.3428,4371.28
2359.9629,4395.28
2360.5830,4378.28
2361.2029,4383.28
2361.8228,4378.28
2362.4426,4372.28
2363.0620,4363.28
2363.6816,4350.28
2364.3010,4341.28
2364.9202,4374.28
2365.5393,4379.28
2366.1584,4339.28
2366.7773,4381.28
2367.3960,4376.28
2368.0149,4427.28
2368.6333,4417.28
2369.2517,4395.28
2369.8701,4375.28
2370.4883,4348.28
2371.1064,4415.28
2371.7246,4389.28
2372.3423,4416.28
2372.9602,4361.28
2373.5779,4369.28
2374.1953,4367.28
2374.8127,4371.28
2375.4302,4402.28
2376.0474,4383.28
2376.6643,4361.28
2377.2813,4413.28
2377.8982,4380.28
2378.5149,4400.28
2379.1316,4368.28
2379.7480,4425.28
2380.3645,4368.28
2380.9807,4405.28
2381.5969,4362.28
2382.2129,4359.28
2382.8289,4340.28
2383.4448,4422.28
2384.0605,4375.28
2384.6760,4363.28
2385.2915,4383.28
2385.9070,4384.28
2386.5222,4387.28
2387.1375,4382.28
2387.7524,4381.28
2388.3672,4382.28
2388.9822,4441.28
2389.5969,4410.28
2390.2114,4362.28
2390.8259,4366.28
2391.4402,4358.28
2392.0544,4378.28
2392.6685,4415.28
2393.2825,4397.28
2393.8965,4383.28
2394.5103,4415.28
2395.1240,4373.28
2395.7375,4439.28
2396.3508,4394.28
2396.9644,4404.28
2397.5774,4358.28
2398.1907,4382.28
2398.8035,4417.28
2399.4165,4364.28
2400.0293,4414.28
2400.6418,4335.28
2401.2544,4362.28
2401.8669,4380.28
2402.4792,4400.28
2403.0913,4382.28
2403.7034,4387.28
2404.3154,4369.28
2404.9272,4376.28
2405.5391,4350.28
2406.1506,4369.28
2406.7622,4385.28
2407.3735,4369.28
2407.9849,4399.28
2408.5959,4385.28
2409.2070,4372.28
2409.8181,4420.28
2410.4290,4387.28
2411.0396,4411.28
2411.6501,4398.28
2412.2607,4375.28
2412.8711,4392.28
2413.4814,4362.28
2414.0916,4392.28
2414.7017,4413.28
2415.3115,4363.28
2415.9214,4357.28
2416.5310,4412.28
2417.1406,4366.28
2417.7502,4376.28
2418.3596,4376.28
2418.9688,4397.28
2419.5779,4423.28
2420.1870,4408.28
2420.7959,4384.28
2421.4048,4368.28
2422.0134,4424.28
2422.6221,4374.28
2423.2305,4438.28
2423.8389,4418.28
2424.4470,4397.28
2425.0552,4411.28
2425.6633,4361.28
2426.2712,4412.28
2426.8789,4446.28
2427.4866,4403.28
2428.0942,4371.28
2428.7017,4383.28
2429.3091,4403.28
2429.9163,4441.28
2430.5234,4401.28
2431.1304,4375.28
2431.7373,4377.28
2432.3440,4399.28
2432.9507,4432.28
2433.5574,4406.28
2434.1638,4427.28
2434.7700,4378.28
2435.3762,4407.28
2435.9824,4427.28
2436.5884,4454.28
2437.1943,4393.28
2437.8000,4416.28
2438.4058,4424.28
2439.0112,4408.28
2439.6167,4424.28
2440.2222,4388.28
2440.8274,4455.28
2441.4324,4408.28
2442.0374,4396.28
2442.6423,4443.28
2443.2471,4415.28
2443.8518,4418.28
2444.4563,4428.28
2445.0608,4390.28
2445.6650,4426.28
2446.2693,4392.28
2446.8733,4441.28
2447.4773,4440.28
2448.0811,4406.28
2448.6851,4450.28
2449.2886,4376.28
2449.8921,4423.28
2450.4956,4450.28
2451.0989,4427.28
2451.7021,4434.28
2452.3052,4413.28
2452.9082,4418.28
2453.5110,4462.28
2454.1138,4456.28
2454.7166,4417.28
2455.3188,4453.28
2455.9214,4414.28
2456.5237,4449.28
2457.1260,4482.28
2457.7280,4456.28
2458.3301,4441.28
2458.9319,4477.28
2459.5337,4473.28
2460.1353,4429.28
2460.7368,4453.28
2461.3381,4465.28
2461.9395,4481.28
2462.5408,4473.28
2463.1418,4473.28
2463.7427,4471.28
2464.3438,4472.28
2464.9443,4473.28
2465.5449,4475.28
2466.1455,4459.28
2466.7461,4438.28
2467.3462,4475.28
2467.9465,4451.28
2468.5466,4487.28
2469.1465,4488.28
2469.7463,4450.28
2470.3462,4454.28
2470.9458,4452.28
2471.5454,4442.28
2472.1448,4464.28
2472.7441,4445.28
2473.3433,4457.28
2473.9424,4510.28
2474.5413,4502.28
2475.1401,4473.28
2475.7390,4481.28
2476.3376,4473.28
2476.9363,4477.28
2477.5347,4489.28
2478.1328,4501.28
2478.7312,4476.28
2479.3291,4481.28
2479.9272,4470.28
2480.5251,4481.28
2481.1228,4472.28
2481.7205,4470.28
2482.3181,4466.28
2482.9155,4471.28
2483.5127,4500.28
2484.1099,4495.28
2484.7070,4480.28
2485.3040,4471.28
2485.9009,4486.28
2486.4976,4437.28
2487.0942,4505.28
2487.6909,4475.28
2488.2874,4487.28
2488.8835,4472.28
2489.4797,4480.28
2490.0759,4477.28
2490.6719,4475.28
2491.2678,4521.28
2491.8635,4465.28
2492.4592,4477.28
2493.0547,4486.28
2493.6501,4465.28
2494.2456,4461.28
2494.8408,4494.28
2495.4358,4485.28
2496.0310,4510.28
2496.6257,4524.28
2497.2205,4457.28
2497.8152,4513.28
2498.4099,4500.28
2499.0042,4507.28
2499.5986,4476.28
2500.1929,4528.28
2500.7869,4501.28
2501.3809,4514.28
2501.9749,4514.28
2502.5686,4481.28
2503.1624,4523.28
2503.7559,4510.28
2504.3494,4485.28
2504.9426,4441.28
2505.5359,4516.28
2506.1292,4509.28
2506.7222,4470.28
2507.3149,4515.28
2507.9077,4499.28
2508.5005,4512.28
2509.0930,4488.28
2509.6855,4494.28
2510.2778,4512.28
2510.8701,4487.28
2511.4624,4544.28
2512.0544,4509.28
2512.6462,4524.28
2513.2380,4479.28
2513.8298,4482.28
2514.4214,4472.28
2515.0129,4516.28
2515.6042,4491.28
2516.1956,4521.28
2516.7866,4501.28
2517.3777,4477.28
2517.9688,4476.28
2518.5596,4528.28
2519.1501,4489.28
2519.7407,4479.28
2520.3313,4529.28
2520.9216,4482.28
2521.5120,4573.28
2522.1021,4488.28
2522.6921,4516.28
2523.2822,4482.28
2523.8721,4548.28
2524.4617,4486.28
2525.0513,4526.28
2525.6409,4482.28
2526.2302,4478.28
2526.8196,4520.28
2527.4087,4534.28
2527.9978,4534.28
2528.5869,4512.28
2529.1758,4507.28
2529.7644,4462.28
2530.3530,4519.28
2530.9417,4534.28
2531.5300,4513.28
2532.1184,4497.28
2532.7065,4449.28
2533.2947,4521.28
2533.8826,4511.28
2534.4705,4516.28
2535.0583,4510.28
2535.6460,4530.28
2536.2336,4509.28
2536.8210,4513.28
2537.4082,4469.28
2537.9956,4532.28
2538.5828,4526.28
2539.1697,4526.28
2539.7566,4529.28
2540.3433,4542.28
2540.9299,4509.28
2541.5166,4561.28
2542.1030,4553.28
2542.6895,4513.28
2543.2756,4499.28
2543.8618,4504.28
2544.4478,4556.28
2545.0337,4575.28
2545.6196,4540.28
2546.2053,4569.28
2546.7910,4576.28
2547.3765,4502.28
2547.9617,4553.28
2548.5471,4557.28
2549.1323,4543.28
2549.7173,4541.28
2550.3022,4541.28
2550.8870,4499.28
2551.4717,4564.28
2552.0564,4536.28
2552.6409,4530.28
2553.2253,4555.28
2553.8096,4551.28
2554.3938,4541.28
2554.9778,4539.28
2555.5618,4571.28
2556.1458,4560.28
2556.7295,4577.28
2557.3132,4546.28
2557.8967,4596.28
2558.4800,4570.28
2559.0635,4553.28
2559.6467,4575.28
2560.2297,4557.28
2560.8127,4553.28
2561.3955,4560.28
2561.9785,4621.28
2562.5610,4591.28
2563.1436,4563.28
2563.7261,4591.28
2564.3083,4602.28
2564.8906,4597.28
2565.4729,4573.28
2566.0549,4595.28
2566.6367,4580.28
2567.2185,4624.28
2567.8003,4579.28
2568.3818,4614.28
2568.9634,4605.28
2569.5447,4619.28
2570.1260,4583.28
2570.7073,4621.28
2571.2883,4619.28
2571.8691,4637.28
2572.4500,4547.28
2573.0308,4618.28
2573.6113,4566.28
2574.1919,4629.28
2574.7722,4620.28
2575.3525,4614.28
2575.9329,4642.28
2576.5129,4603.28
2577.0930,4658.28
2577.6729,4602.28
2578.2524,4658.28
2578.8323,4620.28
2579.4119,4642.28
2579.9912,4667.28
2580.5706,4620.28
2581.1497,4602.28
2581.7288,4634.28
2582.3079,4669.28
2582.8867,4632.28
2583.4656,4678.28
2584.0442,4641.28
2584.6228,4624.28
2585.2014,4645.28
2585.7798,4645.28
2586.3579,4681.28
2586.9360,4675.28
2587.5142,4647.28
2588.0920,4667.28
2588.6699,4670.28
2589.2478,4658.28
2589.8252,4700.28
2590.4028,4700.28
2590.9802,4687.28
2591.5576,4677.28
2592.1348,4656.28
2592.7117,4657.28
2593.2888,4689.28
2593.8657,4700.28
2594.4424,4675.28
2595.0190,4723.28
2595.5957,4658.28
2596.1721,4652.28
2596.7483,4708.28
2597.3247,4699.28
2597.9006,4613.28
2598.4768,4662.28
2599.0527,4656.28
2599.6284,4679.28
2600.2041,4696.28
2600.7798,4710.28
2601.3552,4661.28
2601.9307,4706.28
2602.5059,4755.28
2603.0811,4709.28
2603.6560,4694.28
2604.2310,4715.28
2604.8059,4689.28
2605.3806,4694.28
2605.9553,4684.28
2606.5298,4707.28
2607.1042,4696.28
2607.6785,4735.28
2608.2527,4720.28
2608.8267,4709.28
2609.4006,4707.28
2609.9746,4692.28
2610.5483,4748.28
2611.1221,4724.28
2611.6956,4726.28
2612.2690,4741.28
2612.8425,4732.28
2613.4158,4767.28
2613.9888,4718.28
2614.5618,4744.28
2615.1348,4763.28
2615.7075,4728.28
2616.2803,4808.28
2616.8528,4802.28
2617.4253,4750.28
2617.9978,4772.28
2618.5701,4753.28
2619.1423,4739.28
2619.7144,4733.28
2620.2864,4750.28
2620.8582,4762.28
2621.4299,4758.28
2622.0015,4752.28
2622.5730,4779.28
2623.1445,4769.28
2623.7158,4757.28
2624.2871,4766.28
2624.8582,4779.28
2625.4292,4787.28
2626.0002,4745.28
2626.5710,4765.28
2627.1416,4776.28
2627.7122,4732.28
2628.2827,4803.28
2628.8530,4787.28
2629.4233,4742.28
2629.9934,4811.28
2630.5635,4747.28
2631.1335,4716.28
2631.7034,4761.28
2632.2732,4790.28
2632.8428,4776.28
2633.4124,4788.28
2633.9817,4763.28
2634.5510,4788.28
2635.1201,4800.28
2635.6895,4800.28
2636.2583,4759.28
2636.8271,4800.28
2637.3960,4802.28
2637.9646,4796.28
2638.5332,4749.28
2639.1018,4802.28
2639.6702,4792.28
2640.2383,4818.28
2640.8066,4765.28
2641.3745,4793.28
2641.9426,4822.28
2642.5105,4770.28
2643.0781,4781.28
2643.6458,4833.28
2644.2134,4761.28
2644.7808,4805.28
2645.3479,4840.28
2645.9153,4774.28
2646.4824,4774.28
2647.0493,4857.28
2647.6162,4789.28
2648.1831,4848.28
2648.7498,4808.28
2649.3162,4782.28
2649.8828,4796.28
2650.4492,4834.28
2651.0154,4837.28
2651.5815,4793.28
2652.1475,4820.28
2652.7136,4803.28
2653.2793,4808.28
2653.8452,4828.28
2654.4106,4785.28
2654.9763,4868.28
2655.5417,4819.28
2656.1069,4761.28
2656.6721,4824.28
2657.2373,4831.28
2657.8022,4847.28
2658.3672,4846.28
2658.9319,4802.28
2659.4966,4806.28
2660.0613,4824.28
2660.6257,4759.28
2661.1902,4809.28
2661.7544,4871.28
2662.3186,4874.28
2662.8826,4828.28
2663.4465,4880.28
2664.0105,4832.28
2664.5742,4858.28
2665.1377,4882.28
2665.7014,4834.28
2666.2646,4862.28
2666.8281,4865.28
2667.3914,4835.28
2667.9543,4838.28
2668.5173,4839.28
2669.0803,4839.28
2669.6431,4856.28
2670.2058,4849.28
2670.7683,4837.28
2671.3308,4870.28
2671.8933,4848.28
2672.4556,4824.28
2673.0178,4870.28
2673.5798,4816.28
2674.1418,4762.28
2674.7036,4822.28
2675.2654,4846.28
2675.8269,4814.28
2676.3887,4781.28
2676.9500,4877.28
2677.5112,4826.28
2678.0725,4833.28
2678.6338,4836.28
2679.1948,4807.28
2679.7556,4878.28
2680.3164,4899.28
2680.8772,4805.28
2681.4377,4848.28
2681.9983,4823.28
2682.5586,4847.28
2683.1189,4848.28
2683.6792,4821.28
2684.2393,4867.28
2684.7993,4880.28
2685.3591,4851.28
2685.9189,4814.28
2686.4785,4852.28
2687.0381,4885.28
2687.5977,4824.28
2688.1570,4812.28
2688.7163,4863.28
2689.2754,4820.28
2689.8345,4863.28
2690.3933,4879.28
2690.9521,4871.28
2691.5110,4868.28
2692.0696,4859.28
2692.6282,4858.28
2693.1865,4874.28
2693.7449,4878.28
2694.3030,4869.28
2694.8611,4872.28
2695.4192,4855.28
2695.9771,4843.28
2696.5349,4851.28
2697.0925,4865.28
2697.6501,4863.28
2698.2075,4812.28
2698.7651,4933.28
2699.3223,4832.28
2699.8794,4898.28
2700.4365,4828.28
2700.9934,4858.28
2701.5503,4865.28
2702.1072,4859.28
2702.6638,4853.28
2703.2205,4867.28
2703.7769,4871.28
2704.3333,4877.28
2704.8894,4873.28
2705.4456,4879.28
2706.0017,4804.28
2706.5576,4858.28
2707.1133,4868.28
2707.6692,4847.28
2708.2246,4908.28
2708.7803,4884.28
2709.3357,4882.28
2709.8909,4920.28
2710.4463,4883.28
2711.0012,4866.28
2711.5564,4860.28
2712.1113,4890.28
2712.6660,4861.28
2713.2207,4877.28
2713.7754,4852.28
2714.3298,4870.28
2714.8843,4890.28
2715.4385,4867.28
2715.9927,4835.28
2716.5466,4849.28
2717.1006,4873.28
2717.6545,4813.28
2718.2083,4870.28
2718.7620,4892.28
2719.3157,4829.28
2719.8691,4857.28
2720.4224,4909.28
2720.9756,4808.28
2721.5288,4874.28
2722.0818,4883.28
2722.6348,4848.28
2723.1875,4888.28
2723.7402,4903.28
2724.2930,4823.28
2724.8455,4869.28
2725.3979,4878.28
2725.9502,4827.28
2726.5024,4881.28
2727.0547,4899.28
2727.6067,4856.28
2728.1584,4881.28
2728.7104,4823.28
2729.2620,4857.28
2729.8137,4867.28
2730.3652,4874.28
2730.9165,4858.28
2731.4678,4903.28
2732.0190,4883.28
2732.5701,4820.28
2733.1211,4900.28
2733.6721,4863.28
2734.2229,4845.28
2734.7734,4849.28
2735.3242,4873.28
2735.8745,4838.28
2736.4250,4882.28
2736.9753,4905.28
2737.5254,4855.28
2738.0754,4865.28
2738.6255,4868.28
2739.1753,4833.28
2739.7251,4850.28
2740.2747,4853.28
2740.8242,4829.28
2741.3738,4901.28
2741.9231,4869.28
2742.4724,4784.28
2743.0215,4833.28
2743.5706,4864.28
2744.1194,4833.28
2744.6682,4832.28
2745.2170,4825.28
2745.7656,4796.28
2746.3142,4845.28
2746.8625,4909.28
2747.4109,4870.28
2747.9592,4883.28
2748.5073,4874.28
2749.0554,4825.28
2749.6033,4838.28
2750.1511,4866.28
2750.6987,4801.28
2751.2463,4836.28
2751.7939,4863.28
2752.3413,4826.28
2752.8887,4867.28
2753.4358,4880.28
2753.9829,4836.28
2754.5300,4825.28
2755.0769,4879.28
2755.6238,4821.28
2756.1704,4852.28
2756.7170,4854.28
2757.2634,4793.28
2757.8098,4839.28
2758.3562,4862.28
2758.9023,4806.28
2759.4485,4808.28
2759.9944,4860.28
2760.5403,4799.28
2761.0862,4798.28
2761.6318,4842.28
2762.1772,4858.28
2762.7229,4855.28
2763.2683,4878.28
2763.8135,4780.28
2764.3586,4801.28
2764.9038,4909.28
2765.4487,4826.28
2765.9937,4810.28
2766.5383,4835.28
2767.0830,4857.28
2767.6274,4758.28
2768.1721,4858.28
2768.7163,4819.28
2769.2607,4813.28
2769.8047,4820.28
2770.3489,4808.28
2770.8928,4830.28
2771.4365,4828.28
2771.9805,4841.28
2772.5239,4744.28
2773.0676,4823.28
2773.6111,4782.28
2774.1543,4781.28
2774.6975,4817.28
2775.2407,4818.28
2775.7837,4781.28
2776.3267,4856.28
2776.8696,4884.28
2777.4124,4776.28
2777.9551,4852.28
2778.4976,4879.28
2779.0400,4760.28
2779.5823,4820.28
2780.1245,4821.28
2780.6665,4831.28
2781.2087,4841.28
2781.7505,4823.28
2782.2925,4822.28
2782.8342,4871.28
2783.3757,4824.28
2783.9172,4820.28
2784.4587,4816.28
2785.0000,4803.28
2785.5413,4812.28
2786.0823,4836.28
2786.6233,4847.28
2787.1643,4782.28
2787.7051,4820.28
2788.2458,4828.28
2788.7864,4788.28
2789.3269,4835.28
2789.8674,4799.28
2790.4077,4763.28
2790.9480,4790.28
2791.4880,4850.28
2792.0281,4795.28
2792.5679,4815.28
2793.1077,4818.28
2793.6475,4785.28
2794.1870,4775.28
2794.7266,4854.28
2795.2659,4836.28
2795.8052,4769.28
2796.3445,4819.28
2796.8835,4844.28
2797.4226,4787.28
2797.9614,4837.28
2798.5002,4828.28
2799.0391,4779.28
2799.5776,4788.28
2800.1162,4785.28
2800.6545,4806.28
2801.1929,4842.28
2801.7310,4886.28
2802.2690,4828.28
2802.8071,4869.28
2803.3450,4855.28
2803.8828,4824.28
2804.4204,4851.28
2804.9580,4863.28
2805.4956,4786.28
2806.0330,4871.28
2806.5703,4846.28
2807.1074,4821.28
2807.6445,4855.28
2808.1816,4875.28
2808.7185,4830.28
2809.2554,4863.28
2809.7920,4823.28
2810.3286,4783.28
2810.8650,4847.28
2811.4014,4901.28
2811.9377,4887.28
2812.4739,4845.28
2813.0100,4867.28
2813.5461,4842.28
2814.0820,4863.28
2814.6177,4877.28
2815.1533,4825.28
2815.6890,4844.28
2816.2246,4883.28
2816.7600,4869.28
2817.2952,4844.28
2817.8303,4875.28
2818.3655,4886.28
2818.9004,4818.28
2819.4353,4919.28
2819.9702,4878.28
2820.5049,4850.28
2821.0396,4909.28
2821.5740,4885.28
2822.1084,4828.28
2822.6426,4870.28
2823.1768,4895.28
2823.7109,4866.28
2824.2449,4898.28
2824.7788,4909.28
2825.3125,4849.28
2825.8462,4881.28
2826.3799,4949.28
2826.9133,4837.28
2827.4468,4904.28
2827.9800,4937.28
2828.5132,4830.28
2829.0464,4869.28
2829.5793,4863.28
2830.1123,4900.28
2830.6450,4888.28
2831.1777,4947.28
2831.7104,4881.28
2832.2429,4853.28
2832.7754,4901.28
2833.3076,4893.28
2833.8398,4872.28
2834.3718,4948.28
2834.9038,4914.28
2835.4358,4873.28
2835.9675,4918.28
2836.4993,4904.28
2837.0310,4906.28
2837.5625,4901.28
2838.0938,4941.28
2838.6252,4899.28
2839.1563,4929.28
2839.6875,4978.28
2840.2185,4856.28
2840.7493,4937.28
2841.2803,4949.28
2841.8108,4942.28
2842.3416,4982.28
2842.8721,4934.28
2843.4023,4884.28
2843.9329,4947.28
2844.4629,4967.28
2844.9932,4926.28
2845.5232,4984.28
2846.0530,4998.28
2846.5828,4885.28
2847.1125,4909.28
2847.6421,5000.28
2848.1716,4952.28
2848.7012,4930.28
